전송사업자코드,전송사업자명,공연시설코드,시설특성,개관연도,주소,나이대,편의시설_레스토랑 여부,편의시설_카페 여부,편의시설_편의점 여부,편의시설_놀이방 여부,편의시설_수유실 여부,장애인시설_주차장 여부,장애인시설_화장실 여부,장애인시설_경사로 여부,장애인시설_전용엘리베이터 여부,주차시설_자체 여부,주차시설_공영 여부,공연장코드,좌석수,장애인석,무대시설_오케스트라피트 여부,무대시설_연습실 여부,무대시설_분장실 여부,무대시설_무대넓이,공연코드,공연회차,공연일시,입장권고유번호,예매/취소일시,예매/취소구분,예매/취소매수,예매/취소금액,예매/취소방식코드,예매/취소방식명(관리시스템),예매/취소방식명(전송처),결제수단코드,결제수단명(관리시스템),결제수단명(전송처),할인금액,할인종류코드,할인종류명(관리시스템),할인종류명(전송처),장당금액,성별,연령,공연시작일자,공연종료일자,소요시간,장르명,세부장르명,공연지역명,출연진내용,제작진내용,기획제작사명,원작자명,극작가명,수상실적,관람연령,아동공연 여부,축제 여부,내한공연 여부,오픈런 여부,판매시작일시,판매종료일시,좌석등급,단독판매여부,판매좌석수,판매페이지URL,공연일시_연,공연일시_월,공연일시_요일,공연기간,공휴일_기념일_여부,시설특성공공(기타),시설특성공공(문예회관),시설특성국립,시설특성기타(비공연장),시설특성민간(대학로 외),시설특성민간(대학로),성별0,성별1,성별2,공연지속률,공연거래빈도
SE000201,인터파크,FC223318,공공(문예회관),2013.0,경기도 구리시 아차산로 453 ,2,0,1,0,1,1,1,1,1,1,1,0,FC223318-02,280,4,0,1,1,8X4.4X6.6,PF312578,1,2022-06-25 11:00:00,T1927971870,2022-04-29 14:00,1,1,16000,99,기타,티켓어플 안드로이드,99,기타,인터파크페이(카드),0,99,기타,,16000,2,48,2022-06-25,2022-06-25,45분,연극,인형극,경기도,"황석용, 박선주 등",,"(재)구리문화재단(구리아트홀)(주최), (재)구리문화재단(구리아트홀)(주관)",,,,36개월 이상,1,0,0,0,2022/04/27 00:00:00,2022/06/24 17:00:00,전석(20000),1,278석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22005156,2022,6,5,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027397260273972603,503
SE000201,인터파크,FC223318,공공(문예회관),2013.0,경기도 구리시 아차산로 453 ,2,0,1,0,1,1,1,1,1,1,1,0,FC223318-01,600,6,1,1,1,14X8X12,PF314990,1,2022-06-29 11:00:00,T1959389370,2022-06-13 09:27,1,1,10000,3,현장,구리아트홀(call),2,카드,신용카드,0,99,기타,,10000,0,29,2022-06-29,2022-06-29,1시간,국악,연희혼합,경기도,남경주 등,,"(재)구리문화재단(구리아트홀)(주최), (재)구리문화재단(구리아트홀)(기획사)",,,,만 7세 이상,0,0,0,0,2022/06/08 00:00:00,2022/06/28 17:00:00,전석(10000),1,531석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22007239,2022,6,2,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0027397260273972603,148
SE000201,인터파크,FC224700,민간(대학로),,서울특별시 종로구 창경궁로 253-7 (명륜2가) 지하 1층,2,0,0,0,0,0,0,0,0,0,1,0,FC224700-01,111,N,0,0,1,900X12000X4125,PF313019,1,2022-06-21 20:00:00,T1949138200,2022-05-29 00:12,1,1,20000,1,웹,(주)인터파크 통합app,99,기타,인터파크페이(카드),0,99,기타,,20000,1,29,2022-06-15,2022-06-26,1시간 20분,연극,연극,서울,"안지현, 박미현, 이혜리, 김태균, 문수민, 고영민, 김영빈 등","양문수, 장지영","(주)얄랄라이(주최), (주)얄랄라이(제작사), 극단 푸른하늘(제작사)",양문수,,,만 14세 이상,0,0,0,0,2022/05/24 00:00:00,2022/06/20 17:00:00,전석(40000),0,50석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006508,2022,6,1,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03287671232876712,494
SE000332,위메프,FC223468,민간(대학로 외),2009.0,부산광역시 중구 구덕로34번길 4 (남포동2가) 뉴남포빌딩 3층,0,0,0,0,0,0,0,0,1,1,0,1,FC223468-02,167,N,0,1,1,446,PF300359,1,2022-06-21 19:00:00,W2248172539001,2022-06-03 00:34,1,1,15000,2,모바일,모바일,99,기타,휴대폰 결제,0,99,기타,N,15000,0,2023,2022-03-24,2022-07-17,1시간 30분,연극,연극,경상도,"김인우, 이재영, 이성민, 한이담, 이민경, 진주희, 박강록",장세윤 등,"(주)조은아트플러스(제작사), 조은문화마을(제작사), (주)조은아트플러스(기획사), (주)조은극장(기획사)",박강록,장세윤(각색),,만 11세 이상,0,0,0,1,2022/05/06 00:00:00,2022/06/21 19:00:00,전석(35000),0,50,/product/3000007345,2022,6,1,116,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3178082191780822,427
SE000101,예스24,FC223468,민간(대학로 외),2009.0,부산광역시 중구 구덕로34번길 4 (남포동2가) 뉴남포빌딩 3층,3,0,0,0,0,0,0,0,1,1,0,1,FC223468-01,245,3,0,1,1,64,PF312370,1,2022-06-21 19:30:00,26032166471000015,2022-06-17 21:14,1,1,18000,1,웹,웹,5,다중결제,다중결제,22000,99,기타,기타,40000,2,51,2022-05-19,2022-07-17,1시간 30분,연극,연극,경상도,"조준, 김원진, 김진호, 정경식, 김가현, 권순미, 김정미 등","김승민, 김원진, 허영웅","(주)지안컴퍼니(구. (주)집컴퍼니)(제작사), KNN(주최), (주)조은극장(주관)",김원진,,,만 7세 이상,0,0,0,0,2022/04/26 09:00:00,2022/06/21 18:30:00,전석(40000),0,50석,http://ticket.yes24.com/Perf/42064,2022,6,1,60,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1643835616438356,276
SE000303,네이버N예약,FC223642,민간(대학로 외),2015.0,경상남도 창원시 의창구 용지로153번길 6 - 0 동양빌딩 나비아트홀,2,0,0,0,0,0,0,0,0,0,0,0,FC223642-01,120,N,0,0,1,650X750X330,PF313172,1,2022-06-24 19:30:00,281553292_0,2022-05-31 16:13,1,1,10000,2,모바일,모바일,99,기타,기타,0,99,기타,기타,10000,1,25,2022-06-10,2022-06-26,,연극,연극,경상도,"이혜지, 양예진, 김국경, 안민정, 안지수, 장혜정, 안병문 등",,나비아트홀(제작사),,,,만 12세 이상,0,0,0,0,2022/06/10 00:00:00,2022/06/26 00:00:00,전석(30000),0,1,https://booking.naver.com/booking/12/bizes/702986,2022,6,4,17,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04657534246575343,112
SE000303,네이버N예약,FC223642,민간(대학로 외),2015.0,경상남도 창원시 의창구 용지로153번길 6 - 0 동양빌딩 나비아트홀,2,0,0,0,0,0,0,0,0,0,0,0,FC223642-01,120,N,0,0,1,650X750X330,PF314941,1,2022-06-29 20:00:00,287033801_0,2022-06-12 20:00,1,1,18000,2,모바일,모바일,99,기타,기타,0,99,기타,기타,18000,1,45,2022-06-29,2022-06-29,1시간,연극,연극,경상도,,김동원,공연예술집단 나비 (극단나비)(제작사),김란이,,,만 12세 이상,0,0,0,0,2022/06/29 00:00:00,2022/06/29 00:00:00,전석(30000),0,1,https://booking.naver.com/booking/12/bizes/587643,2022,6,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0027397260273972603,18
SE000201,인터파크,FC223597,민간(대학로 외),2011.0,인천광역시 중구 신포로27번길 3 (중앙동4가) 3층,2,0,0,0,0,0,0,0,0,0,0,1,FC223597-01,90,N,0,1,1,41,PF313636,1,2022-06-25 16:00:00,T1960511930,2022-06-14 18:53,1,1,24000,1,웹,Web,99,기타,카카오페이(카카오머니),0,99,기타,,24000,1,20,2022-05-14,2022-07-30,1시간 40분,연극,연극,경기도,"조문의, 윤현주, 임진혁, 허재호, 장재백","허재성, 이승희, 김민경 등","떼아뜨르 다락(주최), 떼아뜨르 다락(주관)",,허재성(각색),,만 12세 이상,0,0,0,0,2022/04/12 00:00:00,2022/06/24 17:00:00,전석(30000),0,100석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22004494,2022,6,5,78,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2136986301369863,4
SE000201,인터파크,FC223040,민간(대학로 외),2017.0,대구광역시 남구 현충로 262 (대명동) 지하1층,2,0,0,0,0,0,0,0,0,0,0,1,FC223040-01,104,N,0,0,1,,PF314478,1,2022-06-24 20:00:00,T1959659020,2022-06-13 14:18,1,1,12000,1,웹,Web,2,카드,신용카드,0,99,기타,,12000,2,32,2022-06-24,2022-08-28,1시간 30분,연극,연극,경상도,"윤규현, 조영근, 김현성, 박인경, 강영은, 최인영, 채민영 등",,"창작플레이(기획사), 창작플레이(주최)",,,,만 12세 이상,0,0,0,0,2022/05/31 00:00:00,2022/06/24 18:00:00,전석(30000),0,33석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006722,2022,6,4,66,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18082191780821918,292
SE000201,인터파크,FC223777,민간(대학로 외),2016.0,"인천광역시 서구 크리스탈로 78 (경서동) 6,7층",2,1,1,0,0,0,0,0,0,0,1,0,FC223777-01,300,N,0,0,0,,PF313913,1,2022-06-22 19:30:00,T1947121150,2022-05-25 22:33,1,1,10000,99,기타,티켓어플 아이폰,99,기타,인터파크페이(계좌),0,99,기타,,10000,2,25,2022-06-22,2022-06-22,1시간 20분,클래식,기악,경기도,"고우리, 서필원, 전수진, 정다현",,"엘림아트센터(주최), 엘림아트센터(주관)",,,,만 7세 이상,0,0,0,0,2022/05/04 00:00:00,2022/06/21 17:00:00,전석(10000),0,298석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22005560,2022,6,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,33
SE000305,롯데콘서트홀,FC223735,민간(대학로 외),2016.0,서울특별시 송파구 올림픽로 300 (신천동) 롯데월드몰 8층 롯데문화재단 롯데월드몰 8층 롯데문화재단,2,0,0,0,0,0,1,1,1,1,1,1,FC223735-01,2036,22,1,0,0,,PF313740,1,2022-06-21 20:00:00,6743218490574800039,2022-05-21 01:53,1,1,35000,1,웹,인터넷(국문),4,무통장,신한은행,15000,99,기타,월드비전 연주자/단원 할인 30%,50000,2,45,2022-06-21,2022-06-21,1시간 5분,클래식,성악,서울,"김보미, 박수현, 권민채, 방세원, 이서현, 견지아, 최주연 등","지혜정, 안지선, 임유정","월드비전 음악원 (월드비전 합창단)(주최), 월드비전 음악원 (월드비전 합창단)(주관)",,,,만 6세 이상,0,0,0,0,2022/05/20 11:00:00,2022/06/21 18:00:00,"R석(50000), S석(30000)",0,1445,http://www.lotteconcerthall.com/kor/Performance/ConcertDetails/259537,2022,6,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,360
SE000101,예스24,FC223735,민간(대학로 외),2016.0,서울특별시 송파구 올림픽로 300 (신천동) 롯데월드몰 8층 롯데문화재단 롯데월드몰 8층 롯데문화재단,2,0,0,0,0,0,1,1,1,1,1,1,FC223735-01,2036,22,1,0,0,,PF313041,1,2022-06-23 19:30:00,25765655447800070,2022-06-13 01:01,1,1,40000,1,웹,웹,5,다중결제,다중결제,0,99,기타,기타,40000,2,37,2022-06-23,2022-06-23,2시간,클래식,성악,서울,"윤혁진, 김순영, 홍성훈, 우주호, 줄리아 스테파니 등",,아르텔필하모닉 오케스트라(주최),,,,만 7세 이상,0,0,0,0,2022/05/26 11:00:00,2022/06/23 17:30:00,"R석(120000), S석(100000), A석(70000), B석(40000)",0,0석,http://ticket.yes24.com/Perf/42345,2022,6,3,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,69
SE000102,티켓링크,FC223735,민간(대학로 외),2016.0,서울특별시 송파구 올림픽로 300 (신천동) 롯데월드몰 8층 롯데문화재단 롯데월드몰 8층 롯데문화재단,2,0,0,0,0,0,1,1,1,1,1,1,FC223735-01,2036,22,1,0,0,,PF301182,1,2022-06-24 11:30:00,1428997715_1,2022-04-21 11:03,1,1,10000,1,웹,티켓링크웹,4,무통장,무통장입금,0,99,기타,,10000,2,32,2022-06-24,2022-06-24,1시간 50분,클래식,기악,서울,"김현정 글로리아, 진강우",,"아르템공연예술기획(주최), 아르템공연예술기획(주관), 리음아트&컴퍼니(주관)",,,,만 7세 이상,0,0,0,0,2022/04/21 11:00:00,2022/06/24 09:30:00,"R석(50000), S석(30000), A석(20000)",0,1석,http://www.ticketlink.co.kr/product/38278,2022,6,4,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,49
SE000305,롯데콘서트홀,FC223735,민간(대학로 외),2016.0,서울특별시 송파구 올림픽로 300 (신천동) 롯데월드몰 8층 롯데문화재단 롯데월드몰 8층 롯데문화재단,0,0,0,0,0,0,1,1,1,1,1,1,FC223735-01,2036,22,1,0,0,,PF307184,1,2022-06-24 19:30:00,624714648896400078,2022-01-20 11:10,1,1,27000,1,웹,인터넷(국문),2,카드,롯데카드,3000,99,기타,빈야드 블랙 10%,30000,0,2023,2022-06-24,2022-06-24,1시간 50분,클래식,기악,서울,"랄프 고토니, 윤아인 등",김민,"(사)코리안챔버오케스트라(구. 서울바로크합주단)(주최), (주)인아츠프로덕션(주최)",,,,만 7세 이상,0,0,0,0,2022/01/20 11:00:00,2022/06/24 17:30:00,"R석(90000), S석(70000), A석(50000), B석(30000), 시야방해R(63000), 시야방해S(49000), 시야방해A(35000)",0,1869,http://www.lotteconcerthall.com/kor/Performance/ConcertDetails/259033,2022,6,4,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0027397260273972603,328
SE000305,롯데콘서트홀,FC223735,민간(대학로 외),2016.0,서울특별시 송파구 올림픽로 300 (신천동) 롯데월드몰 8층 롯데문화재단 롯데월드몰 8층 롯데문화재단,2,0,0,0,0,0,1,1,1,1,1,1,FC223735-01,2036,22,1,0,0,,PF315563,1,2022-06-27 19:30:00,6771631491023900015,2022-06-22 14:10,1,1,100000,4,전화,콜센터,2,카드,현대카드,0,99,기타,,100000,1,45,2022-06-27,2022-06-27,2시간,클래식,성악,서울,"김이규, 석성환, 채영신, 김미현, 김민지, 양귀비, 윤예지 등",임긍수,"영음예술기획(), 임긍수 작곡가 연주위원회(주최)",,,,만 7세 이상,0,0,0,0,2022/06/14 11:00:00,2022/06/27 17:30:00,"R석(120000), S석(100000), A석(70000), B석(50000), 시야방해R(84000), 시야방해S(70000), 시야방해A(49000)",0,1869,http://www.lotteconcerthall.com/kor/Performance/ConcertDetails/259151,2022,6,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0027397260273972603,10
SE000305,롯데콘서트홀,FC223735,민간(대학로 외),2016.0,서울특별시 송파구 올림픽로 300 (신천동) 롯데월드몰 8층 롯데문화재단 롯데월드몰 8층 롯데문화재단,0,0,0,0,0,0,1,1,1,1,1,1,FC223735-01,2036,22,1,0,0,,PF315945,1,2022-06-28 11:30:00,6779998490954900027,2022-06-28 11:10,1,1,30000,4,전화,콜센터,1,현금,현금,0,99,기타,,30000,0,2023,2022-06-28,2022-06-28,1시간 20분,클래식,기악,서울,"송화진, 장예은, 오지혜, 유문선, 임영주, 허정화",,"버라이어티 뮤직그룹(주최), 음악교육신문사(주관)",,,,만 7세 이상,0,0,0,0,2022/06/07 11:00:00,2022/06/28 09:30:00,"R석(50000), S석(30000)",0,615,http://www.lotteconcerthall.com/kor/Performance/ConcertDetails/259412,2022,6,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0027397260273972603,11
SE000102,티켓링크,FC223735,민간(대학로 외),2016.0,서울특별시 송파구 올림픽로 300 (신천동) 롯데월드몰 8층 롯데문화재단 롯데월드몰 8층 롯데문화재단,2,0,0,0,0,0,1,1,1,1,1,1,FC223735-01,2036,22,1,0,0,,PF313410,1,2022-06-28 20:00:00,1430373099_1,2022-05-17 14:00,1,1,80000,2,모바일,티켓링크앱,2,카드,신용카드 간편결제,0,99,기타,,80000,2,36,2022-06-28,2022-06-28,1시간 50분,클래식,기악,서울,김남윤 등,,"W필하모닉오케스트라(주최), W필하모닉오케스트라(주관)",,,,만 7세 이상,0,0,0,0,2022/05/17 14:00:00,2022/06/28 18:00:00,"R석(80000), S석(60000), A석(40000), 시야방해R(56000), 시야방해S(42000), 시야방해A(28000)",0,1석,http://www.ticketlink.co.kr/product/38609,2022,6,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,242
SE000305,롯데콘서트홀,FC223735,민간(대학로 외),2016.0,서울특별시 송파구 올림픽로 300 (신천동) 롯데월드몰 8층 롯데문화재단 롯데월드몰 8층 롯데문화재단,3,0,0,0,0,0,1,1,1,1,1,1,FC223735-01,2036,22,1,0,0,,PF314803,1,2022-06-29 11:30:00,6761053491014700047,2022-06-11 11:09,1,1,30000,99,기타,모바일(국문),2,카드,삼성카드,0,99,기타,,30000,2,68,2022-06-29,2022-06-29,1시간 40분,클래식,기악,서울,"진솔, 곽진규, 황우창 등",,"아르티제(Artisee)(주최), 아르티제(Artisee)(주관)",,,,만 7세 이상,0,0,0,0,2022/06/10 17:00:00,2022/06/29 09:30:00,"R석(30000), S석(20000)",0,1445,http://www.lotteconcerthall.com/kor/Performance/ConcertDetails/259390,2022,6,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,66
SE000201,인터파크,FC223735,민간(대학로 외),2016.0,서울특별시 송파구 올림픽로 300 (신천동) 롯데월드몰 8층 롯데문화재단 롯데월드몰 8층 롯데문화재단,0,0,0,0,0,0,1,1,1,1,1,1,FC223735-01,2036,22,1,0,0,,PF307185,1,2022-06-29 19:30:00,T1881041190,2022-02-07 22:17,1,1,30000,2,모바일,티켓어플 아이폰,99,기타,카카오페이(카드),0,99,기타,,30000,2,2023,2022-06-29,2022-06-29,1시간 50분,클래식,기악,서울,"랄프 고토니, 손정범 등",김민,"(사)코리안챔버오케스트라(구. 서울바로크합주단)(주최), (주)인아츠프로덕션(주최)",,,,만 7세 이상,0,0,0,0,2022/01/14 00:00:00,2022/06/28 17:00:00,"R석(90000), S석(70000), A석(50000), B석(30000), 시야방해R(63000), 시야방해S(49000), 시야방해A(35000)",0,573석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22000562,2022,6,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,134
SE000305,롯데콘서트홀,FC223735,민간(대학로 외),2016.0,서울특별시 송파구 올림픽로 300 (신천동) 롯데월드몰 8층 롯데문화재단 롯데월드몰 8층 롯데문화재단,2,0,0,0,0,0,1,1,1,1,1,1,FC223735-01,2036,22,1,0,0,,PF314552,1,2022-06-30 11:30:00,6755758490845800046,2022-06-05 12:43,1,1,40000,1,웹,인터넷(국문),2,카드,비씨카드,0,99,기타,,40000,1,44,2022-06-30,2022-06-30,2시간,클래식,기악,서울,강효지,"강효지, 조진옥, 이주헌 등",컬쳐파크209(주관),,,,만 7세 이상,0,0,0,0,2022/05/30 14:00:00,2022/06/30 09:30:00,전석(40000),0,615,http://www.lotteconcerthall.com/kor/Performance/ConcertDetails/259300,2022,6,3,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0027397260273972603,22
SE000305,롯데콘서트홀,FC223735,민간(대학로 외),2016.0,서울특별시 송파구 올림픽로 300 (신천동) 롯데월드몰 8층 롯데문화재단 롯데월드몰 8층 롯데문화재단,3,0,0,0,0,0,1,1,1,1,1,1,FC223735-01,2036,22,1,0,0,,PF314349,1,2022-06-30 19:30:00,6751588490866100029,2022-06-01 14:59,1,1,37500,99,기타,모바일(국문),2,카드,롯데카드,12500,99,기타,빈야드 레드(롯데카드 10%추가할인) 25%,50000,2,56,2022-06-30,2022-06-30,1시간 20분,클래식,성악,서울,윤의중 등,"이영조, 김진수, 조혜영 등","(재)국립합창단(주관), (재)국립합창단(주최)",,,,만 7세 이상,0,0,0,0,2022/05/31 15:00:00,2022/06/30 17:30:00,"R석(50000), S석(30000), A석(20000), B석(10000), 시야방해S석(21000), 시야방해A석(14000)",0,1567,http://www.lotteconcerthall.com/kor/Performance/ConcertDetails/259068,2022,6,3,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,648
SE000201,인터파크,FC223012,공공(문예회관),2018.0,경상남도 김해시 율하2로 210 (율하동) ,2,0,0,0,1,0,1,1,1,0,1,0,FC223012-01,691,7,1,1,1,,PF312865,1,2022-06-25 14:00:00,T1931657910,2022-05-04 14:00,1,1,10000,99,기타,티켓어플 아이폰,99,기타,인터파크페이(계좌),0,99,기타,,10000,2,40,2022-06-25,2022-06-25,50분,클래식,기악,경상도,박소연 등,,"(재)김해문화재단(김해서부문화센터)(주최), (재)김해문화재단(김해서부문화센터)(주관)",,,,만 7세 이상,0,0,0,0,2022/05/02 00:00:00,2022/06/24 17:00:00,전석(20000),1,594석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22005347,2022,6,5,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027397260273972603,714
SE000201,인터파크,FC223012,공공(문예회관),2018.0,경상남도 김해시 율하2로 210 (율하동) ,0,0,0,0,1,0,1,1,1,0,1,0,FC223012-01,691,7,1,1,1,,PF315209,1,2022-06-29 19:30:00,T0896917769,2022-06-29 15:10,1,1,0,3,현장,(재)김해문화재단 김해서부문화센터,1,현금,현금,0,99,기타,,0,0,2023,2022-06-29,2022-06-29,1시간 30분,클래식,기악,경상도,"김덕우, 최경은, 이주은",,"문화체육관광부(주최), (재)김해문화재단(김해서부문화센터)(주관), 한국문화예술회관연합회(KoCACA)(주관)",,,,만 7세 이상,0,0,0,0,2022/06/09 00:00:00,2022/06/09 00:00:00,전석무료(0),1,656석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22007343,2022,6,2,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0027397260273972603,1097
SE000318,쿠팡,FC223825,민간(대학로),2016.0,서울특별시 종로구 대학로12길 22 (동숭동) ,0,0,0,0,0,0,0,0,0,0,0,1,FC223825-02,155,N,0,0,1,,PF381869,1,2022-06-21 19:30:00,F010B5-23000206094833,2022-06-19 22:54,1,1,10900,2,모바일,Android(App),99,기타,로켓 카드,0,99,기타,,10900,0,2023,2020-12-10,2022-07-31,1시간 30분,연극,연극,서울,"전재형, 유일한, 류성훈, 한상우, 차희, 김소민, 박정화 등","민성욱, 김현지, 김용현 등","winds factory(제작사), winds factory(주최)",민복기,,,만 13세 이상,0,0,0,1,2021/07/16 11:53:32,2099/12/31 23:59:59,전석(35000),0,10석,https://trip.coupang.com/tp/products/30000000602766,2022,6,1,599,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.641095890410959,867
SE000331,티몬,FC223825,민간(대학로),2016.0,서울특별시 종로구 대학로12길 22 (동숭동) ,0,0,0,0,0,0,0,0,0,0,0,1,FC223825-01,212,N,0,0,1,,PF308031,1,2022-06-21 20:00:00,3642054210LVPT,2022-06-17 22:55,1,1,12560,2,모바일,모바일,99,기타,간편결제 PAYCO,940,99,기타,기타,13500,0,2023,2022-03-05,2022-12-31,1시간 40분,연극,연극,서울,"노진원, 전재형, 김상묵, 박철민, 태항호, 김상두, 유일한 등",,"(주)나인스토리(주최), (주)나인스토리(제작사)",,,,만 13세 이상,0,0,0,1,2022/02/23 11:00:00,2022/06/21 18:00:00,전석(35000),0,,www.tmon.co.kr/deal/9972866058,2022,6,1,302,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8273972602739726,6170
SE000201,인터파크,FC223758,공공(문예회관),2012.0,충청남도 예산군 삽교읍 도청대로 600 ,2,1,1,1,0,0,1,1,1,1,1,0,FC223758-01,722,20,1,1,1,419,PF314529,1,2022-06-29 19:30:00,T1953592960,2022-06-03 16:01,1,1,5000,99,기타,티켓어플 아이폰,2,카드,신용카드,0,99,기타,,5000,2,42,2022-06-29,2022-06-29,1시간 20분,연극,연극,충청도,,,"충청남도(주최), (재)충남문화재단(주관), 극단 예촌(기획사)",,,,만 11세 이상,0,0,0,0,2022/05/31 00:00:00,2022/06/28 17:00:00,전석(5000),0,702석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006855,2022,6,2,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027397260273972603,525
SE000201,인터파크,FC222780,공공(기타),2007.0,서울특별시 중구 퇴계로34길 28 (필동2가) ,2,0,1,0,0,0,1,0,0,0,1,0,FC222780-01,302,4,0,1,1,11.7X17,PF314201,1,2022-06-25 17:00:00,T1951049970,2022-05-31 14:01,1,1,15000,99,기타,티켓어플 아이폰,99,기타,카카오페이(카드),0,99,기타,,15000,2,31,2022-06-25,2022-06-25,1시간 10분,무용,한국무용,서울,"박정선, 전건호, 김지성, 홍명원, 남하연, 김민화, 음선아 등","박시종, 원일, 이대희 등","서울남산국악당(주관), 한국무동인회(주최)",,,,만 7세 이상,0,0,0,0,2022/05/30 00:00:00,2022/06/24 17:00:00,전석(30000),1,302석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006653,2022,6,5,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027397260273972603,330
SE000201,인터파크,FC222780,공공(기타),2007.0,서울특별시 중구 퇴계로34길 28 (필동2가) ,2,0,1,0,0,0,1,0,0,0,1,0,FC222780-01,302,4,0,1,1,11.7X17,PF312694,1,2022-06-26 15:00:00,T1960801010,2022-06-15 10:10,1,1,30000,99,기타,티켓어플 안드로이드,2,카드,신용카드,0,99,기타,,30000,2,39,2022-05-15,2022-12-25,1시간,국악,연희혼합,서울,,,"(주)아트밸리(주최), 락음국악단(주관), 서울남산국악당(주최)",,,,만 7세 이상,0,0,0,0,2022/06/13 14:00:00,2022/06/26 12:00:00,전석(30000),0,302석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22005267,2022,6,6,225,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6164383561643836,117
SE000201,인터파크,FC222780,공공(기타),2007.0,서울특별시 중구 퇴계로34길 28 (필동2가) ,2,0,1,0,0,0,1,0,0,0,1,0,FC222780-02,50,N,0,0,0,,PF301957,1,2022-06-24 19:30:00,T1919660710,2022-04-18 14:05,1,1,10000,2,모바일,티켓어플 아이폰,99,기타,인터파크페이(카드),0,99,기타,,10000,2,45,2022-05-06,2022-07-08,1시간,국악,연희혼합,서울,"김형택, 김민성, 김해나, 함민휘, 장도혁, 윤은화, 오지현 등",,"서울특별시(주최), 남산골 한옥마을(주관), (주)인사이트모션 서울돈화문국악당(주관)",,,,만 7세 이상,0,0,0,0,2022/04/14 00:00:00,2022/06/23 17:00:00,전석(10000),0,30석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22004635,2022,6,4,64,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17534246575342466,85
